codigo_municipio;municipio;year;comarca;poblacion;renta_media;densidad;zona_costera;rural;residuos_total_tn;residuos_selectiva_tn;pct_selectiva
08347;Municipio 347;2018;Comarca 1;1379;27642;455,3;0;1;674,3127617467875;254,6252383929179;37,7607028722575
08347;Municipio 347;2019;Comarca 1;1364;27642;455,3;0;1;611,1428876291869;254,3252467827633;41,6146946861101
08347;Municipio 347;2020;Comarca 1;1391;27642;455,3;0;1;651,8268614613587;272,2121206987846;41,7614150003730
08347;Municipio 347;2021;Comarca 1;1399;27642;455,3;0;1;576,0435638608959;266,6320782364757;46,2867906117015
08347;Municipio 347;2022;Comarca 1;1360;27642;455,3;0;1;617,0624989413684;318,0241545391411;51,5384025256344
08347;Municipio 347;2023;Comarca 1;1424;27642;455,3;0;1;638,7409608201407;226,5425834925513;35,4670511816984
08350;Municipio 350;2000;Comarca 24;2901;23209;78,4;0;0;1630,1395661713782;423,5186580004895;25,9805152141166
08350;Municipio 350;2001;Comarca 24;2909;23209;78,4;0;0;1191,6551369441122;303,7853542846431;25,4927239321665
08350;Municipio 350;2002;Comarca 24;3026;23209;78,4;0;0;1513,3733827176800;323,8304876120226;21,3979240886671
08350;Municipio 350;2003;Comarca 24;2710;23209;78,4;0;0;1249,4789833950033;425,3847043178921;34,0449667398218
08350;Municipio 350;2004;Comarca 24;2844;23209;78,4;0;0;1231,5347758127646;320,3427468078785;26,0116687810513
08350;Municipio 350;2005;Comarca 24;2818;23209;78,4;0;0;1184,0366225522737;342,7275679544560;28,9456898060875
08350;Municipio 350;2006;Comarca 24;2908;23209;78,4;0;0;1298,6805093940875;322,4856549739424;24,8317929345379
08350;Municipio 350;2007;Comarca 24;2826;23209;78,4;0;0;1082,8866886830212;332,1930681672167;30,6766231073744
08350;Municipio 350;2008;Comarca 24;2810;23209;78,4;0;0;1286,7728129909003;381,2904079908299;29,6315250168039
08350;Municipio 350;2009;Comarca 24;2709;23209;78,4;0;0;1165,5324313046676;374,8802715339284;32,1638644678722
08350;Municipio 350;2010;Comarca 24;2765;23209;78,4;0;0;1349,7139741478854;429,0651148951762;31,7893363418763
08350;Municipio 350;2011;Comarca 24;2864;23209;78,4;0;0;1286,9443096356458;498,4580458754001;38,7319048806798
08350;Municipio 350;2012;Comarca 24;2657;23209;78,4;0;0;1283,0701263321976;556,5375318205712;43,3754570696379
08350;Municipio 350;2013;Comarca 24;2729;23209;78,4;0;0;1166,7853730544282;419,2647455219890;35,9333220320059
08350;Municipio 350;2014;Comarca 24;2650;23209;78,4;0;0;1059,4795998595259;430,9104459225192;40,6718964649865
08350;Municipio 350;2015;Comarca 24;2569;23209;78,4;0;0;1053,1910592178824;415,3688523546704;39,4390788565116
08350;Municipio 350;2016;Comarca 24;2618;23209;78,4;0;0;1061,1119122034395;425,8048210389833;40,1281727348422
08350;Municipio 350;2017;Comarca 24;2574;23209;78,4;0;0;1165,0900914179774;551,6076360978489;47,3446337035201
08350;Municipio 350;2018;Comarca 24;2520;23209;78,4;0;0;1193,2865904587961;600,6850882652935;50,3387110077506
08350;Municipio 350;2019;Comarca 24;2564;23209;78,4;0;0;1060,4930071107528;349,9076413354550;32,9948089227629
08350;Municipio 350;2020;Comarca 24;2480;23209;78,4;0;0;1108,1764699965549;538,3909349813844;48,5835017759453
08350;Municipio 350;2021;Comarca 24;2349;23209;78,4;0;0;1087,6764867470852;530,4424054499653;48,7683986840940
08350;Municipio 350;2022;Comarca 24;2556;23209;78,4;0;0;1190,1441519480884;455,3979490054467;38,2641000470429
08350;Municipio 350;2023;Comarca 24;2423;23209;78,4;0;0;1192,8781591372588;359,9227014370702;30,1726290049088
08351;Municipio 351;2000;Comarca 22;1167;28337;38,0;1;1;565,1557854527553;118,6209638886981;20,9890736221817
08351;Municipio 351;2001;Comarca 22;1167;28337;38,0;1;1;551,1683170379443;172,6158153151409;31,3181672420509
08351;Municipio 351;2002;Comarca 22;1181;28337;38,0;1;1;542,7268575095306;166,4971914011978;30,6778979328979
08351;Municipio 351;2003;Comarca 22;1244;28337;38,0;1;1;653,4736543735519;170,5737149015557;26,1026154245002
08351;Municipio 351;2004;Comarca 22;1225;28337;38,0;1;1;594,6480120351144;190,9552995177441;32,1123245437619
08351;Municipio 351;2005;Comarca 22;1211;28337;38,0;1;1;601,4938405957409;171,9896054053050;28,5937434097347
08351;Municipio 351;2006;Comarca 22;1255;28337;38,0;1;1;540,1225024708350;181,8649121738944;33,6710489457370
08351;Municipio 351;2007;Comarca 22;1205;28337;38,0;1;1;569,2007596501668;153,2095864258236;26,9166166468202
08351;Municipio 351;2008;Comarca 22;1256;28337;38,0;1;1;641,5837906584578;217,7820426068789;33,9444427645794
08351;Municipio 351;2009;Comarca 22;1274;28337;38,0;1;1;553,7412117572346;233,0240529835503;42,0817609446252
08351;Municipio 351;2010;Comarca 22;1231;28337;38,0;1;1;608,9501145170758;204,7727910094242;33,6271865507108
08351;Municipio 351;2011;Comarca 22;1231;28337;38,0;1;1;555,7127930155569;183,7389856406083;33,0636594928029
08351;Municipio 351;2012;Comarca 22;1240;28337;38,0;1;1;644,4855015321953;231,4817626275354;35,9172955911673
08351;Municipio 351;2013;Comarca 22;1229;28337;38,0;1;1;611,0788014622561;256,0751716707101;41,9054254636138
08351;Municipio 351;2014;Comarca 22;1238;28337;38,0;1;1;670,7829752173675;245,3447969526657;36,5758831122930
08351;Municipio 351;2015;Comarca 22;1217;28337;38,0;1;1;642,0226809480507;274,0306478182919;42,6823936209919
08351;Municipio 351;2016;Comarca 22;1198;28337;38,0;1;1;590,2652541839137;227,7185705951408;38,5790234104121
08351;Municipio 351;2017;Comarca 22;1236;28337;38,0;1;1;488,7295306736722;161,1655424758748;32,9764281388362
08351;Municipio 351;2018;Comarca 22;1221;28337;38,0;1;1;598,5204437775342;280,4828679810910;46,8627046740185
08351;Municipio 351;2019;Comarca 22;1189;28337;38,0;1;1;649,6979420876917;330,9055654258371;50,9322169564720
08351;Municipio 351;2020;Comarca 22;1313;28337;38,0;1;1;681,7375202970934;283,9027347913055;41,6439944023594
08351;Municipio 351;2021;Comarca 22;1208;28337;38,0;1;1;588,5778899114341;283,4677017181652;48,1614594392630
08351;Municipio 351;2022;Comarca 22;1279;28337;38,0;1;1;647,0032890856244;270,1480082550227;41,7537302842476
08351;Municipio 351;2023;Comarca 22;1216;28337;38,0;1;1;690,1747568516299;339,8609416456010;49,2427371867300
08353;Municipio 353;2000;Comarca 20;2724;28194;3284,1;0;0;1327,9280567970538;401,5879601411031;30,2416955561379
08353;Municipio 353;2001;Comarca 20;2710;28194;3284,1;0;0;1336,7106701686914;462,7989681245316;34,6222244239381
08353;Municipio 353;2002;Comarca 20;2763;28194;3284,1;0;0;1232,0130924237963;462,4540274426400;37,5364539781662
08353;Municipio 353;2003;Comarca 20;2861;28194;3284,1;0;0;1359,3771181679683;325,6794509783813;23,9579912465571
08353;Municipio 353;2004;Comarca 20;2758;28194;3284,1;0;0;1534,7898140156803;526,2419286415368;34,2875567609260
08353;Municipio 353;2005;Comarca 20;2666;28194;3284,1;0;0;1275,7367270428285;514,9985582547320;40,3687177250516
08353;Municipio 353;2006;Comarca 20;2793;28194;3284,1;0;0;1285,7507187640661;431,3347045752640;33,5473041764959
08353;Municipio 353;2007;Comarca 20;2650;28194;3284,1;0;0;1191,5845142317862;354,6956941587264;29,7667257271633
08353;Municipio 353;2008;Comarca 20;2612;28194;3284,1;0;0;1328,2825471571753;408,2671734751455;30,7364705159252
08353;Municipio 353;2009;Comarca 20;2617;28194;3284,1;0;0;1105,2016170165978;413,6820262330104;37,4304579240222
08353;Municipio 353;2010;Comarca 20;2628;28194;3284,1;0;0;1195,7578534001516;383,7078949203642;32,0890967873877
08353;Municipio 353;2011;Comarca 20;2513;28194;3284,1;0;0;1243,3527946258284;497,2901190426321;39,9958982834221
08353;Municipio 353;2012;Comarca 20;2731;28194;3284,1;0;0;1307,1427367267640;530,7455504367134;40,6034884733217
08353;Municipio 353;2013;Comarca 20;2746;28194;3284,1;0;0;1341,1317876572534;508,7092246428253;37,9313374960309
08353;Municipio 353;2014;Comarca 20;2718;28194;3284,1;0;0;1334,5647210663062;562,9826214069969;42,1847372795213
08353;Municipio 353;2015;Comarca 20;2663;28194;3284,1;0;0;1398,8826683855025;612,4225323691268;43,7794066800430
08353;Municipio 353;2016;Comarca 20;2709;28194;3284,1;0;0;1251,2617654111928;524,6310168625988;41,9281585488384
08353;Municipio 353;2017;Comarca 20;2524;28194;3284,1;0;0;1206,0343133380502;548,1112102646464;45,4473976571686
08353;Municipio 353;2018;Comarca 20;2599;28194;3284,1;0;0;1282,9174579599221;516,1098573069598;40,2293892023007
08353;Municipio 353;2019;Comarca 20;2588;28194;3284,1;0;0;1345,6585687335303;549,2814929836305;40,8187861130768
08353;Municipio 353;2020;Comarca 20;2692;28194;3284,1;0;0;1210,6676095868938;541,7853015743678;44,7509537121619
08353;Municipio 353;2021;Comarca 20;2502;28194;3284,1;0;0;1096,3473719760493;521,8998746236805;47,6035139923774
08353;Municipio 353;2022;Comarca 20;2476;28194;3284,1;0;0;972,9650271563185;374,6508954362137;38,5061009367628
08353;Municipio 353;2023;Comarca 20;2463;28194;3284,1;0;0;1147,1694765120562;544,4374392406103;47,4591985219098
08359;Municipio 359;2000;Comarca 30;18671;16798;454,6;0;0;8363,4351802014771;2184,3392023488295;26,1177274084667
08359;Municipio 359;2001;Comarca 30;18712;16798;454,6;0;0;7882,6068820578475;2170,6016913123431;27,5365970140285
08359;Municipio 359;2002;Comarca 30;18525;16798;454,6;0;0;8695,3310284280687;2450,7713770955966;28,1849117541721
08359;Municipio 359;2003;Comarca 30;18528;16798;454,6;0;0;8563,5908474438183;3006,5437375856295;35,1084468086546
08359;Municipio 359;2004;Comarca 30;18823;16798;454,6;0;0;7907,9055719922535;2456,4595661007224;31,0633396382585
08359;Municipio 359;2005;Comarca 30;19554;16798;454,6;0;0;8502,2284741155127;3065,4058320149902;36,0541455848596
08359;Municipio 359;2006;Comarca 30;18421;16798;454,6;0;0;8907,7651789593929;1913,5155489822303;21,4814323294248
08359;Municipio 359;2007;Comarca 30;18868;16798;454,6;0;0;8888,1616746898890;2046,9460323488017;23,0300269872197
08359;Municipio 359;2008;Comarca 30;19055;16798;454,6;0;0;8780,8484213819847;2953,3255192974984;33,6337148481682
08359;Municipio 359;2009;Comarca 30;19453;16798;454,6;0;0;9751,2338830914377;4372,4877326468632;44,8403533857261
08359;Municipio 359;2010;Comarca 30;20212;16798;454,6;0;0;8852,8998824593182;3356,5791812375223;37,9150247467282
08359;Municipio 359;2011;Comarca 30;18780;16798;454,6;0;0;9529,2051471501600;2663,8862530000188;27,9549680363077
08359;Municipio 359;2012;Comarca 30;19918;16798;454,6;0;0;8614,1086980083328;3124,0339076268365;36,2664788331397
08359;Municipio 359;2013;Comarca 30;19560;16798;454,6;0;0;9956,1241934239279;3563,0129188538758;35,7871481877181
08359;Municipio 359;2014;Comarca 30;18843;16798;454,6;0;0;7216,9619643402775;2779,1581711891836;38,5086991579182
08359;Municipio 359;2015;Comarca 30;18585;16798;454,6;0;0;8523,4627406222589;3374,6541290815680;39,5925251482381
08359;Municipio 359;2016;Comarca 30;19067;16798;454,6;0;0;8003,6051356719354;3039,6160486033796;37,9780860884286
08359;Municipio 359;2017;Comarca 30;19300;16798;454,6;0;0;9353,5663455310587;3553,3036054420531;37,9887571668292
08359;Municipio 359;2018;Comarca 30;18698;16798;454,6;0;0;8462,6022227647536;3042,5113861011869;35,9524329043459
08359;Municipio 359;2019;Comarca 30;18432;16798;454,6;0;0;7643,6505858978999;3518,9815812344805;46,0379702301777
08359;Municipio 359;2020;Comarca 30;19641;16798;454,6;0;0;10011,3292427931447;4582,8145319092437;45,7762842552429
08359;Municipio 359;2021;Comarca 30;19419;16798;454,6;0;0;7752,4128341512605;3478,7197204938279;44,8727356877748
08359;Municipio 359;2022;Comarca 30;19423;16798;454,6;0;0;8015,4295995412867;3709,4814380094917;46,2792591706099
08359;Municipio 359;2023;Comarca 30;20250;16798;454,6;0;0;9186,7384791140921;3663,4057386558707;39,8771092372398
08361;Municipio 361;2000;Comarca 8;1247;22885;33,4;1;1;678,0690660349934;235,8789484421423;34,7868617309802
08361;Municipio 361;2001;Comarca 8;1244;22885;33,4;1;1;563,4925074420806;207,0390965062992;36,7421205733743
08361;Municipio 361;2002;Comarca 8;1312;22885;33,4;1;1;622,9695727051003;219,8365004959133;35,2884811919986
08361;Municipio 361;2003;Comarca 8;1267;22885;33,4;1;1;552,4668950357404;138,1792686707124;25,0113210243617
08361;Municipio 361;2004;Comarca 8;1256;22885;33,4;1;1;541,2980769463004;182,7315672527236;33,7580300088248
08361;Municipio 361;2005;Comarca 8;1234;22885;33,4;1;1;515,7245289994369;174,0743902338217;33,7533664670838
08361;Municipio 361;2006;Comarca 8;1254;22885;33,4;1;1;581,5740172831690;231,7158484625144;39,8428818304123
08361;Municipio 361;2007;Comarca 8;1292;22885;33,4;1;1;569,8661438520675;199,2651307210695;34,9670063524246
08361;Municipio 361;2008;Comarca 8;1275;22885;33,4;1;1;645,7976036016191;153,4701215770846;23,7644303294376
08361;Municipio 361;2009;Comarca 8;1280;22885;33,4;1;1;521,5424102251836;222,9673135410968;42,7515210977430
08361;Municipio 361;2010;Comarca 8;1227;22885;33,4;1;1;580,4956082217839;246,2448245143780;42,4197566745928
08361;Municipio 361;2011;Comarca 8;1236;22885;33,4;1;1;591,9709568361366;191,6494794406129;32,3748111672417
08361;Municipio 361;2012;Comarca 8;1229;22885;33,4;1;1;560,0860940088900;174,5868931504529;31,1714386445170
08361;Municipio 361;2013;Comarca 8;1241;22885;33,4;1;1;531,5649346896171;216,9689927147135;40,8170250811225
08361;Municipio 361;2014;Comarca 8;1249;22885;33,4;1;1;647,6035516749765;245,4017284898992;37,8938206646932
08361;Municipio 361;2015;Comarca 8;1265;22885;33,4;1;1;645,2184557816863;298,0552702984528;46,1944737673935
08361;Municipio 361;2016;Comarca 8;1301;22885;33,4;1;1;629,3086012180145;301,8274741542393;47,9617589160641
08361;Municipio 361;2017;Comarca 8;1246;22885;33,4;1;1;569,6432797775822;377,2228267303414;66,2208859687818
08361;Municipio 361;2018;Comarca 8;1268;22885;33,4;1;1;598,0983967731845;375,8204672573492;62,8358927703113
08361;Municipio 361;2019;Comarca 8;1275;22885;33,4;1;1;492,5754503005703;298,5828765202735;60,6166783866467
08361;Municipio 361;2020;Comarca 8;1234;22885;33,4;1;1;488,3164899065662;257,1533676114083;52,6612090573906
08361;Municipio 361;2021;Comarca 8;1265;22885;33,4;1;1;519,0085800293895;281,3419264455763;54,2075675183723
08361;Municipio 361;2022;Comarca 8;1250;22885;33,4;1;1;566,3272192539961;349,5381427652945;61,7201735819319
08361;Municipio 361;2023;Comarca 8;1263;22885;33,4;1;1;523,1854674615560;328,8884450158011;62,8626874159053
08363;Municipio 363;2000;Comarca 27;4706;25257;136,3;1;0;2392,8085404666426;683,5840126464017;28,5682703436477
08363;Municipio 363;2001;Comarca 27;4435;25257;136,3;1;0;2066,7939435638250;663,3257195216804;32,0944292287741
08363;Municipio 363;2002;Comarca 27;4286;25257;136,3;1;0;1923,4133373749353;521,5377064128127;27,1152173211300
08363;Municipio 363;2003;Comarca 27;4594;25257;136,3;1;0;1954,6963075439605;774,3390303582121;39,6142882845650
08363;Municipio 363;2004;Comarca 27;4400;25257;136,3;1;0;2440,2289325946040;831,1291267016366;34,0594735026737
08363;Municipio 363;2005;Comarca 27;4580;25257;136,3;1;0;1995,1408767966038;622,0726248456983;31,1793834751407
08363;Municipio 363;2006;Comarca 27;4691;25257;136,3;1;0;2204,3891920371657;819,6638493973564;37,1832638428005
08363;Municipio 363;2007;Comarca 27;4430;25257;136,3;1;0;2249,8199373357711;491,2266978139381;21,8340450123154
08363;Municipio 363;2008;Comarca 27;4620;25257;136,3;1;0;2491,9748678956284;681,3582599229201;27,3420999826655
08363;Municipio 363;2009;Comarca 27;4495;25257;136,3;1;0;2292,8936470274848;815,6888632403280;35,5746488415540
08363;Municipio 363;2010;Comarca 27;4483;25257;136,3;1;0;2088,2175567890890;867,2859518884396;41,5323561028769
08363;Municipio 363;2011;Comarca 27;4661;25257;136,3;1;0;2559,0139329293470;1076,2283052354569;42,0563675479281
08363;Municipio 363;2012;Comarca 27;4668;25257;136,3;1;0;2369,8517444550798;869,7761136730874;36,7017099575181
08363;Municipio 363;2013;Comarca 27;4718;25257;136,3;1;0;2552,7538160791164;1216,3335485661157;47,6478985519385
08363;Municipio 363;2014;Comarca 27;4641;25257;136,3;1;0;2752,2531995211884;1117,1708122079656;40,5911350162958
08363;Municipio 363;2015;Comarca 27;4784;25257;136,3;1;0;2212,7816203534958;793,5297372751843;35,8611862090764
08363;Municipio 363;2016;Comarca 27;4701;25257;136,3;1;0;2504,4771035551967;997,3682852051135;39,8234139888647
08363;Municipio 363;2017;Comarca 27;4992;25257;136,3;1;0;2330,1931421935842;927,9994270441589;39,8250003504243
08363;Municipio 363;2018;Comarca 27;4434;25257;136,3;1;0;1914,8252981681896;857,5362319128584;44,7840454548630
08363;Municipio 363;2019;Comarca 27;4493;25257;136,3;1;0;1991,4062620795150;950,0935683931083;47,7096806656106
08363;Municipio 363;2020;Comarca 27;4559;25257;136,3;1;0;2280,7059589108653;1102,0975824944710;48,3226510716344
08363;Municipio 363;2021;Comarca 27;5001;25257;136,3;1;0;2508,8648393934818;1252,9817029315759;49,9421763682767
08363;Municipio 363;2022;Comarca 27;4832;25257;136,3;1;0;2440,5620539891174;1104,5250941891509;45,2569969439538
08363;Municipio 363;2023;Comarca 27;4730;25257;136,3;1;0;2303,3640515069378;1110,4091979330360;48,2081500406577
08364;Municipio 364;2000;Comarca 16;2244;27088;199,0;0;1;978,8178449954233;273,6357339189046;27,9557361278169
08364;Municipio 364;2001;Comarca 16;2150;27088;199,0;0;1;1037,4962751949674;354,4790697883748;34,1667799936690
08364;Municipio 364;2002;Comarca 16;2120;27088;199,0;0;1;1038,9582368453471;256,9856931850298;24,7349396800906
08364;Municipio 364;2003;Comarca 16;2228;27088;199,0;0;1;1034,0494695789628;344,5064346157986;33,3162430571211
08364;Municipio 364;2004;Comarca 16;2254;27088;199,0;0;1;1089,1802623566866;379,4898566833014;34,8417860476272
08364;Municipio 364;2005;Comarca 16;2154;27088;199,0;0;1;1032,9103337588242;331,0696139672600;32,0521155754612
08364;Municipio 364;2006;Comarca 16;2246;27088;199,0;0;1;885,8799117811777;196,2829637249884;22,1568365096276
08364;Municipio 364;2007;Comarca 16;2223;27088;199,0;0;1;1007,7308372519952;398,5319235639660;39,5474573995108
08364;Municipio 364;2008;Comarca 16;2242;27088;199,0;0;1;989,7488391422693;336,3616161001178;33,9845426231178
08364;Municipio 364;2009;Comarca 16;2102;27088;199,0;0;1;1145,6145968028115;360,7720144605848;31,4915692823249
08364;Municipio 364;2010;Comarca 16;2234;27088;199,0;0;1;889,3689907513989;315,2776885379438;35,4495931178774
08364;Municipio 364;2011;Comarca 16;2249;27088;199,0;0;1;1073,6210532726514;425,6782693342856;39,6488377381123
08364;Municipio 364;2012;Comarca 16;2198;27088;199,0;0;1;1065,7239000134712;407,6248687657275;38,2486372652969
08364;Municipio 364;2013;Comarca 16;2200;27088;199,0;0;1;1074,4435015101405;387,6622054831822;36,0802782964688
08364;Municipio 364;2014;Comarca 16;2226;27088;199,0;0;1;974,4523828655842;312,1845931820553;32,0369264492956
08364;Municipio 364;2015;Comarca 16;2180;27088;199,0;0;1;857,5513649428132;317,8194696683861;37,0612750047433
08364;Municipio 364;2016;Comarca 16;2244;27088;199,0;0;1;904,0439406893867;314,3928848110363;34,7762836141895
08364;Municipio 364;2017;Comarca 16;2340;27088;199,0;0;1;1167,2325042616314;379,9469144238989;32,5510909811620
08364;Municipio 364;2018;Comarca 16;2209;27088;199,0;0;1;858,8369851825076;388,8536289878367;45,2767679660655
08364;Municipio 364;2019;Comarca 16;2287;27088;199,0;0;1;965,1819681030438;374,9741586643707;38,8500998833764
08364;Municipio 364;2020;Comarca 16;2218;27088;199,0;0;1;1078,1564650250152;446,7582796928241;41,4372397871267
08364;Municipio 364;2021;Comarca 16;2244;27088;199,0;0;1;1111,6806009545548;526,0192820142340;47,3174832377720
08364;Municipio 364;2022;Comarca 16;2331;27088;199,0;0;1;1018,2494258994724;467,0368913272947;45,8666491183864
08364;Municipio 364;2023;Comarca 16;2300;27088;199,0;0;1;1094,7989298017380;541,2957206340085;49,4424780568642
08368;Municipio 368;2000;Comarca 18;16445;26163;290,9;1;0;8657,7191513189573;2460,4883409475924;28,4195906328603
08368;Municipio 368;2001;Comarca 18;17225;26163;290,9;1;0;8032,0739192590463;2876,6222366971756;35,8141902778024
08368;Municipio 368;2002;Comarca 18;16755;26163;290,9;1;0;8655,5188017773289;3043,0040628516535;35,1568072641330
08368;Municipio 368;2003;Comarca 18;16736;26163;290,9;1;0;8851,5595474355632;2623,8874866512197;29,6432224467315
08368;Municipio 368;2004;Comarca 18;16878;26163;290,9;1;0;9160,8642212813302;2545,9948675687447;27,7920816865097
08368;Municipio 368;2005;Comarca 18;17023;26163;290,9;1;0;9442,2407496362212;2569,1465567514952;27,2090770069644
08368;Municipio 368;2006;Comarca 18;17265;26163;290,9;1;0;8675,2731226389587;3095,9899403711779;35,6875212642227
08368;Municipio 368;2007;Comarca 18;16617;26163;290,9;1;0;8576,8664772611501;3160,0505310260442;36,8438816134531
08368;Municipio 368;2008;Comarca 18;16637;26163;290,9;1;0;9310,5661297272964;3009,4136296151173;32,3225632865277
08368;Municipio 368;2009;Comarca 18;17222;26163;290,9;1;0;8272,6994255610152;1696,0625898996504;20,5019244946716
08368;Municipio 368;2010;Comarca 18;16752;26163;290,9;1;0;8759,1076762650355;3651,6277630492423;41,6894950720178
08368;Municipio 368;2011;Comarca 18;17291;26163;290,9;1;0;8683,0347276801458;3291,8120098838181;37,9108469921241
08368;Municipio 368;2012;Comarca 18;17227;26163;290,9;1;0;9298,1778577622081;3113,3419537841437;33,4833555714908
08368;Municipio 368;2013;Comarca 18;17020;26163;290,9;1;0;8524,2483891695629;3202,1788817601109;37,5655276050921
08368;Municipio 368;2014;Comarca 18;16872;26163;290,9;1;0;8115,9071422510779;3920,1782782076975;48,3024042722151
08368;Municipio 368;2015;Comarca 18;17337;26163;290,9;1;0;9043,5519879801341;4176,9789494619545;46,1873714555256
08368;Municipio 368;2016;Comarca 18;17174;26163;290,9;1;0;8362,0957934984672;3415,7880544255727;40,8484683598261
08368;Municipio 368;2017;Comarca 18;16806;26163;290,9;1;0;8483,6357930381819;3751,9771268861346;44,2260514055197
08368;Municipio 368;2018;Comarca 18;17089;26163;290,9;1;0;8158,4492306540078;3301,4360655404230;40,4664657731255
08368;Municipio 368;2019;Comarca 18;17624;26163;290,9;1;0;9184,4297432282510;4574,5250007398608;49,8073928227574
08368;Municipio 368;2020;Comarca 18;17558;26163;290,9;1;0;8156,2810820112927;3176,0102648469515;38,9394410628105
08368;Municipio 368;2021;Comarca 18;17888;26163;290,9;1;0;7891,2170805577498;3363,8626161506531;42,6279315574588
08368;Municipio 368;2022;Comarca 18;18392;26163;290,9;1;0;8250,9115151273818;3711,2991778953706;44,9804748371256
08368;Municipio 368;2023;Comarca 18;17942;26163;290,9;1;0;9394,3686754163555;3861,5031287830275;41,1044452501422
08372;Municipio 372;2000;Comarca 21;1531;23067;57,7;0;1;592,2072305145070;160,8845044815386;27,1669267431542
08372;Municipio 372;2001;Comarca 21;1564;23067;57,7;0;1;682,7775201510011;127,6504571702972;18,6957615625755
08372;Municipio 372;2002;Comarca 21;1519;23067;57,7;0;1;632,8939971528772;143,4892531135742;22,6719251184356
08372;Municipio 372;2003;Comarca 21;1500;23067;57,7;0;1;727,0038944616855;170,4031118227998;23,4390920215050
08372;Municipio 372;2004;Comarca 21;1452;23067;57,7;0;1;795,2474563651127;233,4811773674644;29,3595629258157
08372;Municipio 372;2005;Comarca 21;1550;23067;57,7;0;1;733,9821217737632;227,0476204629436;30,9336717785787
08372;Municipio 372;2006;Comarca 21;1501;23067;57,7;0;1;630,4999019390934;286,5090436994634;45,4415683203612
08372;Municipio 372;2007;Comarca 21;1566;23067;57,7;0;1;658,8596656776147;280,6351186226188;42,5940656625254
08372;Municipio 372;2008;Comarca 21;1475;23067;57,7;0;1;621,7865272857827;262,9373808780588;42,2874040107995
08372;Municipio 372;2009;Comarca 21;1487;23067;57,7;0;1;685,4300301308559;335,7310953811850;48,9810893341061
08372;Municipio 372;2010;Comarca 21;1485;23067;57,7;0;1;511,4223614352556;291,9131939432659;57,0786918906011
08372;Municipio 372;2011;Comarca 21;1553;23067;57,7;0;1;594,5346970784474;317,5951752310287;53,4191152832116
08372;Municipio 372;2012;Comarca 21;1476;23067;57,7;0;1;505,3918107375519;229,9571408687201;45,5007651455864
08372;Municipio 372;2013;Comarca 21;1440;23067;57,7;0;1;578,6259337106648;306,7040907532503;53,0055901204411
08372;Municipio 372;2014;Comarca 21;1521;23067;57,7;0;1;520,8359164591520;230,6137740913214;44,2776250261550
08372;Municipio 372;2015;Comarca 21;1480;23067;57,7;0;1;492,7849374713904;296,7393204787713;60,2168000510363
08372;Municipio 372;2016;Comarca 21;1509;23067;57,7;0;1;624,8747417349937;365,1261999093432;58,4319025114623
08372;Municipio 372;2017;Comarca 21;1437;23067;57,7;0;1;502,9859723569788;293,8759645657810;58,4262744324034
08372;Municipio 372;2018;Comarca 21;1438;23067;57,7;0;1;496,7602619974137;266,8084423629575;53,7096991796712
08372;Municipio 372;2019;Comarca 21;1471;23067;57,7;0;1;530,4505400510187;355,0712056729610;66,9376650344838
08372;Municipio 372;2020;Comarca 21;1533;23067;57,7;0;1;533,1952139171879;300,3610583417944;56,3322870314519
08372;Municipio 372;2021;Comarca 21;1457;23067;57,7;0;1;621,9659007858254;366,8959863809681;58,9897269154807
08372;Municipio 372;2022;Comarca 21;1511;23067;57,7;0;1;483,6336884846152;318,2674574404400;65,8075450528844
08372;Municipio 372;2023;Comarca 21;1455;23067;57,7;0;1;447,8751382768285;298,3203244730248;66,6079223822947
08374;Municipio 374;2000;Comarca 29;1399;19743;151,7;0;1;518,5088374349262;118,4878804214672;22,8516607368987
08374;Municipio 374;2001;Comarca 29;1483;19743;151,7;0;1;484,2882047195471;146,7639077172145;30,3050758385094
08374;Municipio 374;2002;Comarca 29;1453;19743;151,7;0;1;549,6295623324404;134,1023412591657;24,3986769361679
08374;Municipio 374;2003;Comarca 29;1342;19743;151,7;0;1;605,7478923235481;184,2455434716262;30,4162087572259
08374;Municipio 374;2004;Comarca 29;1400;19743;151,7;0;1;628,8675955703568;155,0245163532816;24,6513761315179
08374;Municipio 374;2005;Comarca 29;1388;19743;151,7;0;1;586,1491614918647;153,0916130362643;26,1182004673718
08374;Municipio 374;2006;Comarca 29;1400;19743;151,7;0;1;588,4379707577687;204,9544693796478;34,8302590187569
08374;Municipio 374;2007;Comarca 29;1381;19743;151,7;0;1;677,3470155313850;255,7233534119449;37,7536694704896
08374;Municipio 374;2008;Comarca 29;1321;19743;151,7;0;1;622,3950498078340;204,1703363128394;32,8039781768633
08374;Municipio 374;2009;Comarca 29;1370;19743;151,7;0;1;583,0304746258495;239,1271762217063;41,0145243908841
08374;Municipio 374;2010;Comarca 29;1386;19743;151,7;0;1;521,2986171919025;173,1731085606257;33,2195603152495
08374;Municipio 374;2011;Comarca 29;1334;19743;151,7;0;1;612,2954166835923;241,8332158120350;39,4961662659324
08374;Municipio 374;2012;Comarca 29;1312;19743;151,7;0;1;606,0106231905270;239,9509939453766;39,5951794841618
08374;Municipio 374;2013;Comarca 29;1275;19743;151,7;0;1;561,8426243697228;194,3734151398554;34,5957046882842
