"id_empresa","sector","ccaa","empleados_2020","facturacion_2020_miles","intensidad_idi","running","elegible"
"E00804","Industria","Pais Vasco",88,3281.6,0.0548728582619138,0.00487285826191381,1
"E00805","TIC","Valencia",53,4498.8,0.0519351065555688,0.00193510655556883,1
"E00806","TIC","Cataluna",51,7077.1,0.0444192965468369,-0.00558070345316315,0
"E00807","Comercio","Pais Vasco",113,2012.9,0.010026217905207,-0.039973782094793,0
"E00808","Industria","Madrid",36,8600.8,0.0551796968865761,0.00517969688657609,1
"E00809","Industria","Pais Vasco",87,3700.2,0.0298847178929595,-0.0201152821070405,0
"E00810","Servicios","Andalucia",77,2471.9,0.0520321472288247,0.00203214722882465,1
"E00811","Servicios","Galicia",21,6471,0.0694665834471897,0.0194665834471897,1
"E00812","Comercio","Andalucia",243,669,0.0771243252453452,0.0271243252453452,1
"E00813","TIC","Galicia",35,2313.3,0.0385269560636822,-0.0114730439363178,0
"E00814","Industria","Madrid",76,2802.1,0.0831764197946778,0.0331764197946778,1
"E00815","Servicios","Andalucia",74,3800.6,0.0696012813053281,0.0196012813053281,1
"E00816","Industria","Andalucia",87,4783.6,0.0545211680162433,0.00452116801624328,1
"E00817","Industria","Galicia",24,888.1,0.0963208838582601,0.0463208838582601,1
"E00818","Industria","Galicia",100,3031.4,0,-0.05,0
"E00819","Comercio","Valencia",23,1696.9,0.0687748783187475,0.0187748783187475,1
"E00820","TIC","Cataluna",33,226.6,0.0616209014275448,0.0116209014275448,1
"E00821","Servicios","Madrid",67,15328.2,0.0828457780800875,0.0328457780800875,1
"E00822","TIC","Valencia",55,14479.3,0,-0.05,0
"E00823","TIC","Andalucia",43,7290.4,0.086146679647029,0.036146679647029,1
"E00824","Comercio","Pais Vasco",13,1070.2,0.0233893630455853,-0.0266106369544147,0
"E00825","Comercio","Andalucia",85,2739,0.0919022665695288,0.0419022665695288,1
"E00826","TIC","Madrid",17,8975.9,0.0387327301592206,-0.0112672698407794,0
"E00827","Servicios","Galicia",37,4849.8,0.040087741884106,-0.00991225811589399,0
"E00828","Industria","Valencia",53,3780.8,0.0750515967251651,0.025051596725165,1
"E00829","Industria","Pais Vasco",125,966.3,0.0670063838623269,0.0170063838623269,1
"E00830","Servicios","Valencia",12,4065.9,0.0341660215092875,-0.0158339784907126,0
"E00831","Comercio","Madrid",38,19027,0,-0.05,0
"E00832","Industria","Valencia",20,6095.7,0.0438862499921821,-0.00611375000781794,0
"E00833","Industria","Cataluna",16,3819.6,0.0997101195838669,0.0497101195838669,1
"E00834","Servicios","Pais Vasco",24,534.7,0.0436589433314948,-0.00634105666850517,0
"E00835","Industria","Galicia",35,4005.9,0.0283730240166994,-0.0216269759833007,0
"E00836","Servicios","Andalucia",22,7488.5,0.0650689114871599,0.0150689114871599,1
"E00837","Servicios","Valencia",689,1548,0.0680630472918255,0.0180630472918255,1
"E00838","Industria","Pais Vasco",111,7163.2,0.0297329468888419,-0.0202670531111581,0
"E00839","Servicios","Madrid",27,6760.5,0.0211306058092604,-0.0288693941907396,0
"E00840","TIC","Cataluna",23,7702.4,0.0100515542161935,-0.0399484457838065,0
"E00841","Comercio","Andalucia",67,2436.6,0.0433649264076209,-0.0066350735923791,0
"E00842","TIC","Andalucia",33,3285.1,0.0650401199367012,0.0150401199367012,1
"E00843","Servicios","Galicia",12,3231.1,0.0919392721944268,0.0419392721944268,1
"E00844","Industria","Valencia",20,5798.2,0.0986145103991046,0.0486145103991046,1
"E00845","Industria","Cataluna",138,1377.4,0.0636035368188375,0.0136035368188375,1
"E00846","TIC","Madrid",14,3160.2,0.0779863468767355,0.0279863468767355,1
"E00847","Servicios","Madrid",95,2723.1,0.0514959841495594,0.00149598414955938,1
"E00848","Servicios","Madrid",15,15295.5,0.0443112030790767,-0.00568879692092331,0
"E00849","TIC","Andalucia",149,2329.9,0.0440794383436656,-0.00592056165633443,0
"E00850","Servicios","Valencia",67,1726,0.0383501482291291,-0.0116498517708709,0
"E00851","Servicios","Cataluna",16,1663.3,0.145398610726109,0.0953986107261086,1
"E00852","TIC","Valencia",145,3205.1,0.0365384258706728,-0.0134615741293272,0
"E00853","Servicios","Pais Vasco",39,3883.9,0.0261649932480569,-0.0238350067519431,0
"E00854","Industria","Pais Vasco",107,1551.7,0.132368436053451,0.0823684360534514,1
"E00855","TIC","Galicia",121,878.8,0.0648805857904832,0.0148805857904832,1
"E00856","TIC","Cataluna",77,7203.6,0.0802156946488233,0.0302156946488233,1
"E00857","Servicios","Valencia",119,14487.6,0,-0.05,0
"E00858","TIC","Galicia",20,5398,0.108190962826415,0.058190962826415,1
"E00859","TIC","Andalucia",38,3484,0.0707630409434374,0.0207630409434374,1
"E00860","Industria","Cataluna",61,3128.1,0.0262442096413803,-0.0237557903586197,0
"E00861","Comercio","Madrid",38,7821.3,0.0449264566080187,-0.00507354339198134,0
"E00862","TIC","Andalucia",63,10323.5,0.0991586246857284,0.0491586246857284,1
"E00863","Comercio","Madrid",59,8763.4,0.0494911916202314,-0.00050880837976857,0
"E00864","TIC","Valencia",57,538.6,0.0460451461035493,-0.00395485389645067,0
"E00865","Comercio","Valencia",10,4854.3,0.0493947936647173,-0.000605206335282667,0
"E00866","Servicios","Andalucia",81,1018.8,0.0608323068448577,0.0108323068448577,1
"E00867","Servicios","Valencia",97,3945.2,0.00269378317678805,-0.047306216823212,0
"E00868","Industria","Andalucia",75,7383.2,0.041973378820949,-0.00802662117905101,0
"E00869","Industria","Valencia",70,1060.5,0.0541340089380821,0.00413400893808205,1
"E00870","Industria","Pais Vasco",95,7251.1,0.0528648712306166,0.00286487123061659,1
"E00871","Industria","Cataluna",29,1382.7,0.0611317959375933,0.0111317959375933,1
"E00872","Servicios","Pais Vasco",153,2363.4,0.0485932893796956,-0.00140671062030436,0
"E00873","Comercio","Valencia",89,15716.9,0.107209108842646,0.0572091088426456,1
"E00874","Industria","Valencia",60,52195.8,0,-0.05,0
"E00875","TIC","Valencia",25,8078.4,0.0908528185499949,0.0408528185499949,1
"E00876","Industria","Valencia",25,4152.2,0.0284983277102345,-0.0215016722897655,0
"E00877","TIC","Madrid",64,6428,0.0986792522976705,0.0486792522976705,1
"E00878","Industria","Galicia",9,3769.8,0.10343961158865,0.0534396115886502,1
"E00879","Comercio","Galicia",79,19418,0.0433974930510145,-0.00660250694898545,0
"E00880","Comercio","Valencia",19,7277.6,0.0459376704910281,-0.00406232950897186,0
"E00881","Servicios","Andalucia",40,327.8,0.0000556866302102443,-0.0499443133697898,0
"E00882","Industria","Andalucia",19,1045.6,0.0245733407895925,-0.0254266592104075,0
"E00883","Industria","Andalucia",100,3460.4,0.0823261652791718,0.0323261652791718,1
"E00884","Servicios","Madrid",190,1649.2,0.0698088285651974,0.0198088285651974,1
"E00885","TIC","Cataluna",22,2150.8,0.0531587189213414,0.0031587189213414,1
"E00886","Servicios","Galicia",34,2151.2,0.0639036653771788,0.0139036653771788,1
"E00887","Industria","Pais Vasco",63,10729.1,0.0334179633317206,-0.0165820366682794,0
"E00888","Industria","Andalucia",169,38416.6,0.016177813344146,-0.033822186655854,0
"E00889","TIC","Galicia",12,8752.7,0.0432533503472941,-0.0067466496527059,0
"E00890","Comercio","Andalucia",10,5447.8,0.0351491213105721,-0.0148508786894279,0
"E00891","Servicios","Galicia",93,5616.9,0.0895126182568805,0.0395126182568805,1
"E00892","Industria","Pais Vasco",35,7893.1,0.0168853730856635,-0.0331146269143365,0
"E00893","TIC","Cataluna",174,2393.2,0.0638507868605714,0.0138507868605714,1
"E00894","Servicios","Cataluna",111,5178.8,0.0402696967375148,-0.00973030326248525,0
"E00895","Industria","Pais Vasco",46,883.4,0.0554997588562456,0.00549975885624559,1
"E00896","TIC","Galicia",11,3659.7,0,-0.05,0
"E00897","TIC","Valencia",69,4729,0.0188384011856387,-0.0311615988143613,0
"E00898","Industria","Andalucia",10,1143.1,0.103135670040455,0.0531356700404555,1
"E00899","Servicios","Galicia",222,17726.7,0.0604080736145981,0.0104080736145981,1
"E00900","Servicios","Madrid",8,2277,0.057656937666852,0.00765693766685203,1
"E00901","Industria","Cataluna",105,3302.2,0.0995815461255563,0.0495815461255563,1
"E00902","TIC","Madrid",28,1097.5,0,-0.05,0
"E00903","Industria","Madrid",11,3045,0.0181757036842063,-0.0318242963157937,0
"E00904","Comercio","Valencia",20,14562.4,0.0721441153126474,0.0221441153126474,1
"E00905","Industria","Madrid",14,689.6,0.0266078060903528,-0.0233921939096472,0
"E00906","Industria","Cataluna",159,1760.3,0.0650267278027973,0.0150267278027973,1
"E00907","Industria","Pais Vasco",47,11297.4,0.0756052708780781,0.0256052708780781,1
"E00908","Servicios","Andalucia",50,2291,0.0348785268913674,-0.0151214731086326,0
"E00909","Industria","Pais Vasco",186,4943.9,0.049295600959141,-0.000704399040859005,0
"E00910","Comercio","Madrid",247,2190.1,0.0720929531372396,0.0220929531372396,1
"E00911","Comercio","Pais Vasco",176,3951.1,0.0401450338849011,-0.0098549661150989,0
"E00912","Servicios","Valencia",68,652,0.0874586515319909,0.0374586515319909,1
"E00913","Comercio","Galicia",79,2326.2,0.0707715171794968,0.0207715171794968,1
"E00914","Industria","Valencia",224,819.8,0.0293979500304238,-0.0206020499695762,0
"E00915","TIC","Valencia",10,4214,0.0375252594640439,-0.0124747405359561,0
"E00916","TIC","Galicia",32,1179.2,0.0934874359007589,0.0434874359007589,1
"E00917","Servicios","Pais Vasco",71,1929,0.0704643479113861,0.0204643479113861,1
"E00918","TIC","Valencia",53,4824.7,0.0815399181974265,0.0315399181974265,1
"E00919","TIC","Pais Vasco",80,8440.5,0.0506720087333008,0.000672008733300797,1
"E00920","Industria","Galicia",156,7582.2,0.0505097926208161,0.000509792620816144,1
"E00921","Industria","Cataluna",35,2623,0.00835245897261137,-0.0416475410273886,0
"E00922","Servicios","Andalucia",5,5155.2,0.0156263927084359,-0.0343736072915641,0
"E00923","TIC","Cataluna",28,1078.6,0.0669975449420967,0.0169975449420967,1
"E00924","Comercio","Cataluna",25,5240.6,0.00513329484322308,-0.0448667051567769,0
"E00925","Servicios","Galicia",66,15286.2,0.0878970562304528,0.0378970562304528,1
"E00926","Industria","Galicia",13,10598.3,0.0881148572066213,0.0381148572066213,1
"E00927","Comercio","Cataluna",109,6389.1,0.0540656445308758,0.0040656445308758,1
"E00928","Comercio","Madrid",41,9654.8,0.0959452274087408,0.0459452274087408,1
"E00929","TIC","Galicia",148,974.4,0.137833057623568,0.087833057623568,1
"E00930","Servicios","Andalucia",44,7187,0.0612739225601742,0.0112739225601742,1
"E00931","Industria","Valencia",131,4468.2,0.0331613292050679,-0.0168386707949321,0
"E00932","Industria","Madrid",11,2276.5,0.0258846952816327,-0.0241153047183673,0
"E00933","Industria","Andalucia",20,7388.9,0,-0.05,0
"E00934","Comercio","Pais Vasco",68,1888.9,0,-0.05,0
"E00935","Servicios","Valencia",6,14852,0.0217408576265398,-0.0282591423734602,0
"E00936","TIC","Pais Vasco",255,1283.8,0.0872859546638482,0.0372859546638482,1
"E00937","Comercio","Galicia",149,4806.5,0.0443620560801916,-0.0056379439198084,0
"E00938","Comercio","Valencia",66,10777.9,0.041532510684791,-0.00846748931520901,0
"E00939","TIC","Cataluna",15,1573.9,0.0511349031834348,0.00113490318343477,1
"E00940","Comercio","Pais Vasco",50,910.7,0.0506339532585613,0.000633953258561339,1
"E00941","Servicios","Madrid",32,8903.8,0.105208349610182,0.0552083496101823,1
"E00942","TIC","Cataluna",73,1910.6,0,-0.05,0
"E00943","Servicios","Andalucia",34,802.2,0.080956290409658,0.030956290409658,1
"E00944","TIC","Pais Vasco",24,1235.4,0.104539334408179,0.0545393344081788,1
"E00945","Servicios","Cataluna",107,3504.2,0.0101023979727528,-0.0398976020272472,0
"E00946","TIC","Madrid",21,1370.1,0.0869546749545148,0.0369546749545148,1
"E00947","Industria","Valencia",15,10279.3,0.0164972745464304,-0.0335027254535696,0
"E00948","Comercio","Andalucia",18,4889.4,0.0469128865162236,-0.00308711348377638,0
"E00949","Industria","Valencia",131,3803.1,0.029168804973523,-0.020831195026477,0
"E00950","Servicios","Valencia",6,8628.7,0.0377493762605557,-0.0122506237394443,0
"E00951","Industria","Madrid",112,5261.6,0.0675527157461277,0.0175527157461277,1
"E00952","TIC","Cataluna",27,2596.1,0.0947767803185096,0.0447767803185096,1
"E00953","Comercio","Pais Vasco",53,1708.3,0.0482025932472965,-0.0017974067527035,0
"E00954","Comercio","Madrid",32,6669.4,0,-0.05,0
"E00955","Comercio","Madrid",21,2029.9,0.004811994693816,-0.045188005306184,0
"E00956","Industria","Andalucia",21,8766.6,0.0452066541096221,-0.0047933458903779,0
"E00957","TIC","Pais Vasco",6,6262.4,0.00456543345170422,-0.0454345665482958,0
"E00958","Servicios","Andalucia",370,2821.9,0.0442553390803706,-0.00574466091962941,0
"E00959","Industria","Andalucia",80,5733.7,0.000700799382736671,-0.0492992006172633,0
"E00960","Servicios","Valencia",76,5943.8,0.0658769495955614,0.0158769495955614,1
"E00961","Servicios","Valencia",57,7287.8,0.00585463886017367,-0.0441453611398263,0
"E00962","Comercio","Madrid",49,9729.7,0.0558110498036681,0.00581104980366806,1
"E00963","TIC","Cataluna",107,674.6,0.108192595336114,0.0581925953361139,1
"E00964","Industria","Andalucia",92,4661.8,0,-0.05,0
"E00965","Comercio","Galicia",64,4105.5,0.0469643156258558,-0.00303568437414423,0
"E00966","Servicios","Cataluna",61,2833.3,0.0144870570966295,-0.0355129429033705,0
"E00967","TIC","Valencia",39,30007.9,0.0913700163319714,0.0413700163319714,1
"E00968","Servicios","Pais Vasco",50,3096,0.0334472796707422,-0.0165527203292578,0
"E00969","TIC","Andalucia",70,23454.9,0.000642501276316293,-0.0493574987236837,0
"E00970","TIC","Andalucia",25,28673.3,0,-0.05,0
"E00971","Comercio","Galicia",32,8449.6,0.0315148323321027,-0.0184851676678973,0
"E00972","Comercio","Pais Vasco",46,6575.8,0.107775902419763,0.0577759024197633,1
"E00973","Servicios","Cataluna",20,2652.1,0.0816098209856559,0.0316098209856559,1
"E00974","Comercio","Valencia",17,9319.4,0.0240517007437452,-0.0259482992562548,0
"E00975","TIC","Pais Vasco",50,4826.6,0.0306348177221443,-0.0193651822778557,0
"E00976","TIC","Galicia",66,7322.1,0.0555931598219071,0.00559315982190713,1
"E00977","TIC","Galicia",51,4525.4,0.0561421361891588,0.00614213618915879,1
"E00978","Comercio","Cataluna",150,5898.2,0.0664910203240154,0.0164910203240154,1
"E00979","Industria","Galicia",23,3261.1,0.00409517094575126,-0.0459048290542487,0
"E00980","Servicios","Madrid",43,4952.4,0.0414910974161294,-0.0085089025838706,0
"E00981","Comercio","Madrid",59,5267.1,0.0500567477663078,0.0000567477663077562,1
"E00982","Industria","Pais Vasco",46,3012.1,0.0239192687256496,-0.0260807312743504,0
"E00983","TIC","Valencia",59,2405.1,0.0559518274624217,0.00595182746242175,1
"E00984","TIC","Pais Vasco",229,2495.2,0.0497058564925421,-0.000294143507457864,0
"E00985","Comercio","Cataluna",51,17114.8,0.0700487685390568,0.0200487685390568,1
"E00986","Servicios","Valencia",45,9215.3,0,-0.05,0
"E00987","Industria","Madrid",12,9797.1,0.0662522785260666,0.0162522785260666,1
"E00988","Industria","Cataluna",19,4987.6,0.0222404227328637,-0.0277595772671363,0
"E00989","Comercio","Pais Vasco",138,3207.6,0.0830664578329256,0.0330664578329256,1
"E00990","Comercio","Valencia",98,10805.6,0.00395426881823763,-0.0460457311817624,0
"E00991","Industria","Galicia",15,1858.5,0.0898165934803216,0.0398165934803216,1
"E00992","TIC","Pais Vasco",32,3843.9,0.0811958255562826,0.0311958255562826,1
"E00993","TIC","Cataluna",165,3464.6,0.0284251826150139,-0.0215748173849862,0
"E00994","TIC","Cataluna",8,2462.8,0.0590975249666349,0.00909752496663487,1
"E00995","Servicios","Andalucia",40,10329.5,0.0109659345445322,-0.0390340654554678,0
"E00996","Comercio","Andalucia",108,2580,0.0599417969966585,0.00994179699665845,1
"E00997","Industria","Pais Vasco",17,1058.6,0.0740750669943696,0.0240750669943696,1
"E00998","Industria","Cataluna",33,5274.9,0.0196905894433879,-0.0303094105566121,0
"E00999","Industria","Pais Vasco",137,4558.2,0.0630500594379337,0.0130500594379337,1
"E01000","Servicios","Andalucia",45,593.5,0.0636856654613681,0.0136856654613681,1
"E01001","Comercio","Galicia",149,5806,0.0138021119459038,-0.0361978880540962,0
"E01002","Comercio","Galicia",16,6328.3,0.0604005062003104,0.0104005062003104,1
"E01003","TIC","Galicia",9,3148.9,0.0406637459632222,-0.00933625403677778,0
"E01004","Servicios","Cataluna",215,3288.2,0.0330616631711935,-0.0169383368288065,0
"E01005","Servicios","Pais Vasco",37,1306.5,0.0486696373092948,-0.0013303626907052,0
"E01006","Industria","Andalucia",23,12748.8,0.00237776403584401,-0.047622235964156,0
"E01007","Servicios","Valencia",4,3004.9,0.0797960000629555,0.0297960000629555,1
"E01008","TIC","Galicia",65,5575.9,0.0230706160071108,-0.0269293839928892,0
"E01009","Servicios","Andalucia",29,3168.6,0.053465643437531,0.00346564343753104,1
"E01010","Servicios","Madrid",13,1824.5,0.0508367310137398,0.000836731013739794,1
"E01011","Industria","Pais Vasco",230,10252.8,0.0237512561425795,-0.0262487438574205,0
"E01012","TIC","Galicia",36,10377.7,0.0810533269420535,0.0310533269420535,1
"E01013","Industria","Andalucia",104,30961.9,0.0509703872124234,0.000970387212423388,1
"E01014","Comercio","Andalucia",179,9394.5,0.0525475996943477,0.0025475996943477,1
"E01015","TIC","Cataluna",13,1727.6,0.0022217780994034,-0.0477782219005966,0
"E01016","Industria","Madrid",158,5440,0.0419063448369142,-0.00809365516308577,0
"E01017","Industria","Galicia",226,3143.9,0.0883827158496863,0.0383827158496863,1
"E01018","TIC","Cataluna",40,4672.2,0,-0.05,0
"E01019","Industria","Andalucia",104,984.8,0.0138358806999299,-0.0361641193000701,0
"E01020","Comercio","Madrid",95,2208.3,0.115746916792763,0.0657469167927625,1
"E01021","Industria","Pais Vasco",208,7509.8,0.0296046496141419,-0.0203953503858581,0
"E01022","Servicios","Andalucia",47,2099.2,0.0691200939110447,0.0191200939110447,1
"E01023","Industria","Valencia",79,3145.3,0.0179825794891797,-0.0320174205108203,0
"E01024","Comercio","Valencia",12,4958.8,0,-0.05,0
"E01025","Comercio","Cataluna",30,3106.1,0.0501958961063324,0.000195896106332354,1
"E01026","Comercio","Madrid",138,3766.6,0.0819461958163859,0.0319461958163859,1
"E01027","Servicios","Madrid",69,666.5,0.0803840801047802,0.0303840801047802,1
"E01028","TIC","Andalucia",15,1959,0.0449244656104609,-0.00507553438953914,0
"E01029","Comercio","Pais Vasco",62,1586.1,0.0308983650232627,-0.0191016349767373,0
"E01030","Servicios","Galicia",15,9492.3,0.0657395513522387,0.0157395513522387,1
"E01031","Servicios","Pais Vasco",24,1194.9,0.0429607999890032,-0.00703920001099685,0
"E01032","Servicios","Pais Vasco",25,1127.4,0.0889698467913566,0.0389698467913566,1
"E01033","Industria","Galicia",17,5734.5,0.0484393549652952,-0.00156064503470483,0
"E01034","Industria","Madrid",119,3740.3,0.0561750387609171,0.00617503876091712,1
"E01035","Industria","Cataluna",103,8044.2,0.0308282501227937,-0.0191717498772063,0
"E01036","Servicios","Andalucia",303,2466,0.0231582906667497,-0.0268417093332503,0
"E01037","Servicios","Andalucia",25,3854.3,0.0557414879691746,0.0057414879691746,1
"E01038","Comercio","Cataluna",78,2101.5,0.0401562762923261,-0.00984372370767388,0
"E01039","Servicios","Pais Vasco",28,4338.2,0.0527533366160785,0.0027533366160785,1
"E01040","Industria","Madrid",65,2801.4,0.106244159285483,0.0562441592854825,1
"E01041","Industria","Madrid",28,6180.2,0,-0.05,0
"E01042","Industria","Madrid",19,3449.8,0,-0.05,0
"E01043","Servicios","Pais Vasco",125,7844.3,0.0157257575895528,-0.0342742424104472,0
"E01044","Comercio","Pais Vasco",29,6595.7,0.0850409976899439,0.0350409976899439,1
"E01045","Comercio","Valencia",81,1911.9,0.0471112990065207,-0.00288870099347931,0
"E01046","Comercio","Andalucia",44,5710,0,-0.05,0
"E01047","TIC","Madrid",52,1825.7,0.0896759921571751,0.0396759921571751,1
"E01048","Industria","Pais Vasco",60,3527.3,0.0106682402894171,-0.0393317597105829,0
"E01049","TIC","Pais Vasco",43,1914,0.0581150940657364,0.00811509406573642,1
"E01050","Comercio","Pais Vasco",215,878.8,0,-0.05,0
"E01051","Comercio","Pais Vasco",58,18413.6,0.0794319675736335,0.0294319675736335,1
"E01052","TIC","Valencia",153,8021.5,0.106118562887264,0.0561185628872645,1
"E01053","Servicios","Cataluna",97,16239.8,0.0552149452919637,0.00521494529196369,1
"E01054","Industria","Cataluna",23,4203.9,0.0509711800441345,0.000971180044134538,1
"E01055","Comercio","Cataluna",54,1038.5,0.0486507143008309,-0.00134928569916905,0
"E01056","Servicios","Galicia",29,8258.1,0.0768696590593646,0.0268696590593646,1
"E01057","Industria","Madrid",13,6503.4,0.0311467040327293,-0.0188532959672707,0
"E01058","Comercio","Andalucia",119,679.6,0.09990222146413,0.04990222146413,1
"E01059","Servicios","Madrid",8,1206.3,0.0453661407980937,-0.00463385920190626,0
"E01060","Industria","Galicia",31,1126.2,0.0224249784885704,-0.0275750215114296,0
"E01061","Industria","Galicia",82,6128.1,0.0740433999877047,0.0240433999877047,1
"E01062","Industria","Cataluna",28,3828,0.0667470424973277,0.0167470424973277,1
"E01063","TIC","Andalucia",21,6821.1,0,-0.05,0
"E01064","Industria","Andalucia",154,2301.2,0.0464090038477235,-0.00359099615227649,0
"E01065","Comercio","Pais Vasco",19,642.3,0.0567260815399722,0.00672608153997215,1
"E01066","Industria","Cataluna",43,5739.9,0.0493862033821233,-0.000613796617876701,0
"E01067","TIC","Valencia",17,3004.5,0.0808663061545353,0.0308663061545353,1
"E01068","TIC","Andalucia",17,11069.8,0.0725387187093777,0.0225387187093777,1
"E01069","Comercio","Valencia",10,654.5,0.107290924029174,0.0572909240291738,1
"E01070","Industria","Andalucia",44,8324,0.122581532960234,0.0725815329602341,1
"E01071","TIC","Pais Vasco",47,2033.6,0.0323003417384255,-0.0176996582615745,0
"E01072","Industria","Galicia",78,4722.6,0.00353705908219029,-0.0464629409178097,0
"E01073","Servicios","Madrid",80,7349.1,0.0585754490756198,0.00857544907561983,1
"E01074","TIC","Galicia",39,3893.1,0.0213549340521834,-0.0286450659478166,0
"E01075","Industria","Valencia",22,2965.1,0.0779401386569083,0.0279401386569083,1
"E01076","Industria","Pais Vasco",6,4757.4,0.0541103545012272,0.00411035450122722,1
"E01077","Industria","Andalucia",12,7959.5,0.0390424166613739,-0.0109575833386261,0
"E01078","Industria","Andalucia",50,1820.8,0.106671410496117,0.0566714104961173,1
"E01079","Comercio","Cataluna",73,9868.4,0.054532586435746,0.00453258643574597,1
"E01080","Servicios","Andalucia",147,1419.1,0.0469480006381714,-0.00305199936182864,0
"E01081","Servicios","Andalucia",135,975.9,0.0670537157236587,0.0170537157236587,1
"E01082","Industria","Cataluna",53,4272.5,0.123865639157186,0.073865639157186,1
"E01083","Comercio","Galicia",53,10392.2,0.0259476705266217,-0.0240523294733783,0
"E01084","Servicios","Cataluna",17,18348.9,0.0444418190129509,-0.00555818098704911,0
"E01085","TIC","Galicia",38,2384,0.0128903629480537,-0.0371096370519463,0
"E01086","Servicios","Cataluna",59,3271.9,0.045067052586908,-0.00493294741309204,0
"E01087","Industria","Pais Vasco",108,15018.8,0.0677517555197816,0.0177517555197816,1
"E01088","Comercio","Valencia",77,2676.9,0.0422588217758945,-0.00774117822410551,0
"E01089","TIC","Galicia",16,3980.2,0.0779346012060673,0.0279346012060673,1
"E01090","Servicios","Madrid",48,735.5,0.0598734664941075,0.00987346649410752,1
"E01091","Industria","Andalucia",12,5801.1,0,-0.05,0
"E01092","Industria","Andalucia",69,6403.6,0.00714496703467083,-0.0428550329653292,0
"E01093","Servicios","Cataluna",49,3268.5,0,-0.05,0
"E01094","Servicios","Valencia",50,6059.2,0.0304788792741312,-0.0195211207258688,0
"E01095","Industria","Cataluna",25,4613.1,0.0955432870992578,0.0455432870992578,1
"E01096","Servicios","Cataluna",103,2703.6,0.0448823810715725,-0.00511761892842749,0
"E01097","Comercio","Cataluna",25,6596.2,0.0464618233877169,-0.0035381766122831,0
"E01098","Industria","Andalucia",55,2040.8,0.0489537272879714,-0.00104627271202863,0
"E01099","Servicios","Cataluna",20,2238.3,0.0800949226323387,0.0300949226323387,1
"E01100","Comercio","Pais Vasco",48,5202.3,0.0178991222666612,-0.0321008777333388,0
"E01101","Servicios","Cataluna",41,4811.7,0.00110640923810581,-0.0488935907618942,0
"E01102","Industria","Pais Vasco",59,2299.2,0.0417275126101376,-0.00827248738986237,0
"E01103","Servicios","Cataluna",25,5383.2,0.0380704764511836,-0.0119295235488164,0
"E01104","TIC","Cataluna",183,446.2,0.00502470491986109,-0.0449752950801389,0
"E01105","Servicios","Cataluna",42,5549.7,0.0679201523817972,0.0179201523817972,1
"E01106","Servicios","Cataluna",179,3282.9,0.0236905473361815,-0.0263094526638185,0
"E01107","Servicios","Andalucia",14,2786.4,0.0625828015281142,0.0125828015281142,1
"E01108","TIC","Galicia",36,1030.5,0.106645875072815,0.0566458750728153,1
"E01109","Servicios","Galicia",37,1855.5,0.0448463375304928,-0.00515366246950721,0
"E01110","Servicios","Andalucia",29,1311.7,0.0802266009311148,0.0302266009311148,1
"E01111","Servicios","Cataluna",83,1733.5,0.0430595081464792,-0.00694049185352084,0
"E01112","Comercio","Valencia",350,5417.9,0.0620062125394643,0.0120062125394643,1
"E01113","Comercio","Galicia",75,2163.5,0.0365089588237682,-0.0134910411762318,0
"E01114","Comercio","Galicia",17,2590.4,0.0841447014914629,0.0341447014914629,1
"E01115","Servicios","Galicia",120,9293.5,0.0856726855579793,0.0356726855579793,1
"E01116","TIC","Cataluna",11,5116.2,0.0206078991883314,-0.0293921008116686,0
"E01117","Comercio","Galicia",107,22030.2,0.0194902084951958,-0.0305097915048042,0
"E01118","Industria","Cataluna",83,8783.2,0.0307847938958061,-0.0192152061041939,0
"E01119","Comercio","Pais Vasco",68,2131.6,0.0658345900198542,0.0158345900198542,1
"E01120","TIC","Valencia",12,6888.2,0.0508293774631447,0.000829377463144744,1
"E01121","Comercio","Valencia",31,2091.6,0.012050320056099,-0.037949679943901,0
"E01122","Servicios","Cataluna",34,2806,0.0399396549643221,-0.0100603450356779,0
"E01123","TIC","Valencia",42,417.7,0.0463009299012171,-0.00369907009878291,0
"E01124","Servicios","Valencia",51,678.6,0.115238126435908,0.0652381264359082,1
"E01125","Servicios","Galicia",19,6468.6,0.0649286647431308,0.0149286647431308,1
"E01126","TIC","Cataluna",13,3709.9,0.0114766545869333,-0.0385233454130667,0
"E01127","Comercio","Valencia",19,6311.8,0.092438541173082,0.042438541173082,1
"E01128","Servicios","Galicia",44,9592.4,0.0602662996558809,0.0102662996558809,1
"E01129","Servicios","Cataluna",109,657.7,0.0822783310894549,0.0322783310894549,1
"E01130","Servicios","Cataluna",41,9455.3,0.0144325457348346,-0.0355674542651654,0
"E01131","Comercio","Cataluna",31,2068.8,0.0051084893453734,-0.0448915106546266,0
"E01132","Servicios","Pais Vasco",46,2111.1,0.0492305601461411,-0.000769439853858876,0
"E01133","Industria","Pais Vasco",148,39575.3,0.0693229120177077,0.0193229120177077,1
"E01134","TIC","Valencia",32,1915.6,0.0978607357196146,0.0478607357196146,1
"E01135","Servicios","Madrid",83,16230.3,0.0738528181819534,0.0238528181819534,1
"E01136","Industria","Andalucia",58,3448.3,0.0134372428484332,-0.0365627571515668,0
"E01137","Industria","Galicia",23,2592.5,0.0181013965959553,-0.0318986034040447,0
"E01138","Comercio","Galicia",40,2700.1,0.039862479365307,-0.010137520634693,0
